ano;mes;sigla_uf;tipo_consumo;numero_consumidores;consumo
2017;5;ES;Indus;13436;319553
2017;5;RJ;Indus;11981;636887
2017;5;SP;Indus;105337;3799642
2017;5;PR;Indus;80205;1016473.1
2017;5;SC;Indus;103712;833608
2017;5;RS;Indus;34281;812572.2
2017;5;MS;Indus;8838;94757
2017;5;MT;Indus;19653;170968
2017;5;GO;Indus;9915;455670.3
2017;5;DF;Indus;1582;41392
2017;6;RO;Indus;1781;34999
2017;6;AC;Indus;665;3046
2017;6;AM;Indus;2886;130321
2017;6;RR;Indus;464;1703
2017;6;PA;Indus;4072;1050522
2017;6;AP;Indus;405;5301
2017;6;TO;Indus;1816;28074
2017;6;MA;Indus;8255;83872
2017;6;PI;Indus;3315;16006
2017;6;CE;Indus;5857;202400.9
2017;6;RN;Indus;1450;103182
2017;6;PB;Indus;4672;123777
2017;6;PE;Indus;5306;301686.1
2017;6;AL;Indus;2539;163041
2017;6;SE;Indus;2918;103223
2017;6;BA;Indus;15096;751212.9
2017;6;MG;Indus;79036;2453291
2017;6;ES;Indus;13331;320376
2017;6;RJ;Indus;11962;660517
2017;6;SP;Indus;105117;3992120.2
2017;6;PR;Indus;79694;1034124.8
2017;6;SC;Indus;103791;826652
2017;6;RS;Indus;34258;841748.4
2017;6;MS;Indus;8821;96742
2017;6;MT;Indus;19632;171589
2017;6;GO;Indus;9741;440194.4
2017;6;DF;Indus;1577;45510
2017;7;RO;Indus;1758;35988
2017;7;AC;Indus;687;3224
2017;7;AM;Indus;2885;135341
2017;7;RR;Indus;468;1753
2017;7;PA;Indus;4021;1111756
2017;7;AP;Indus;404;5585
2017;7;TO;Indus;1799;25961
2017;7;MA;Indus;8215;87784
2017;7;PI;Indus;3316;17634
2017;7;CE;Indus;5958;203262
2017;7;RN;Indus;1452;104306
2017;7;PB;Indus;4670;124298
2017;7;PE;Indus;5336;322288.5
2017;7;AL;Indus;2538;174791
2017;7;SE;Indus;2910;107210
2017;7;BA;Indus;15060;798558.7
2017;7;MG;Indus;78911;2445341.2
2017;7;ES;Indus;13382;319078
2017;7;RJ;Indus;11882;665195.5
2017;7;SP;Indus;104790;3966821
2017;7;PR;Indus;79322;995852.9
2017;7;SC;Indus;103757;846668
2017;7;RS;Indus;34272;849720.3
2017;7;MS;Indus;8796;93546
2017;7;MT;Indus;19591;172459
2017;7;GO;Indus;9728;463875
2017;7;DF;Indus;1570;49828
2017;8;RO;Indus;1732;37287
2017;8;AC;Indus;664;3956
2017;8;AM;Indus;2862;151110
2017;8;RR;Indus;471;1850
2017;8;PA;Indus;4049;1093518
2017;8;AP;Indus;404;6468
2017;8;TO;Indus;1789;27769
2017;8;MA;Indus;8240;104862
2017;8;PI;Indus;3290;17838
2017;8;CE;Indus;5940;211126
2017;8;RN;Indus;1457;103369
2017;8;PB;Indus;4669;122234
2017;8;PE;Indus;5312;326863.1
2017;8;AL;Indus;2501;174973
2017;8;SE;Indus;2900;98327
2017;8;BA;Indus;15026;785648.5
2017;8;MG;Indus;78930;2424683.3
2017;8;ES;Indus;13257;359098
2017;8;RJ;Indus;11843;665006.1
2017;8;SP;Indus;104744;4002919.8
2017;8;PR;Indus;78931;1057971
2017;8;SC;Indus;103952;877201
2017;8;RS;Indus;34220;864424.3
2017;8;MS;Indus;8801;96004
2017;8;MT;Indus;19606;182887
2017;8;GO;Indus;9631;465573.3
2017;8;DF;Indus;1556;38903
2017;9;RO;Indus;1741;35891
2017;9;AC;Indus;649;3279
2017;9;AM;Indus;2860;135856
2017;9;RR;Indus;469;1887
2017;9;PA;Indus;4035;1042325
2017;9;AP;Indus;401;5892
2017;9;TO;Indus;1786;26296
2017;9;MA;Indus;8208;103711
2017;9;PI;Indus;3291;17829
2017;9;CE;Indus;5967;203310
2017;9;RN;Indus;1453;98592
2017;9;PB;Indus;4667;121461
2017;9;PE;Indus;5279;317333.3
2017;9;AL;Indus;2474;168636
2017;9;SE;Indus;2897;91689
2017;9;BA;Indus;14986;711079.6
2017;9;MG;Indus;78951;2457859.9
2017;9;ES;Indus;13336;325916
2017;9;RJ;Indus;12779;661776
2017;9;SP;Indus;104381;4170485
2017;9;PR;Indus;78388;1073235
2017;9;SC;Indus;104035;843880
2017;9;RS;Indus;34217;865826.5
2017;9;MS;Indus;8803;97018
2017;9;MT;Indus;19610;180027
2017;9;GO;Indus;9624;466798.2
2017;9;DF;Indus;1559;46966
2017;10;RO;Indus;1742;38806
2017;10;AC;Indus;649;3235
2017;10;AM;Indus;2858;141983
2017;10;RR;Indus;466;2017
2017;10;PA;Indus;4120;1093398
2017;10;AP;Indus;403;6212
2017;10;TO;Indus;1785;29345
2017;10;MA;Indus;8196;96227
2017;10;PI;Indus;3293;19103
2017;10;CE;Indus;5988;210596
2017;10;RN;Indus;1463;99558
2017;10;PB;Indus;4623;126306
2017;10;PE;Indus;5232;317920
2017;10;AL;Indus;2525;169889
2017;10;SE;Indus;2874;109507
2017;10;BA;Indus;14948;788898.8
2017;10;MG;Indus;78907;2380191.3
2017;10;ES;Indus;12838;329318
2017;10;RJ;Indus;15023;751376
2017;10;SP;Indus;104434;4020130
2017;10;PR;Indus;78138;1032598
2017;10;SC;Indus;104414;862540
2017;10;RS;Indus;34188;813106.1
2017;10;MS;Indus;8776;94905
2017;10;MT;Indus;19567;179911
2017;10;GO;Indus;9617;459889.1
2017;10;DF;Indus;1560;46039
2017;11;RO;Indus;1740;38736
2017;11;AC;Indus;651;3307
2017;11;AM;Indus;2838;138225
2017;11;RR;Indus;471;2140
2017;11;PA;Indus;4081;1053167
2017;11;AP;Indus;405;6625
2017;11;TO;Indus;1772;23866
2017;11;MA;Indus;8200;102735
2017;11;PI;Indus;3241;18845
2017;11;CE;Indus;6068;209994
2017;11;RN;Indus;1455;98933
2017;11;PB;Indus;4613;121372
2017;11;PE;Indus;5221;308790.8
2017;11;AL;Indus;2489;170451
2017;11;SE;Indus;2870;115118
2017;11;BA;Indus;14924;736519
2017;11;MG;Indus;79027;2539414
2017;11;ES;Indus;13258;330168
2017;11;RJ;Indus;15240;713174
2017;11;SP;Indus;104558;4154674
2017;11;PR;Indus;78159;1043040
2017;11;SC;Indus;104483;848321
2017;11;RS;Indus;34137;831015.6
2017;11;MS;Indus;8760;98366
2017;11;MT;Indus;19567;165186
2017;11;GO;Indus;9625;451859.4
2017;11;DF;Indus;1558;46488
2017;12;RO;Indus;1700;37310
2017;12;AC;Indus;650;3385
2017;12;AM;Indus;2834;126027
2017;12;RR;Indus;470;2202
2017;12;PA;Indus;3997;1072847
2017;12;AP;Indus;404;6631
2017;12;TO;Indus;1763;24668
2017;12;MA;Indus;8121;114825
2017;12;PI;Indus;3131;17011
2017;12;CE;Indus;5971;179619
2017;12;RN;Indus;1460;99370
2017;12;PB;Indus;4595;123535
2017;12;PE;Indus;5199;300668.9
2017;12;AL;Indus;2350;178767
2017;12;SE;Indus;2854;116097
2017;12;BA;Indus;14916;733056.1
2017;12;MG;Indus;78880;2498006.7
2017;12;ES;Indus;13273;322483
2017;12;RJ;Indus;15310;701118.4
2017;12;SP;Indus;104681;4091197
2017;12;PR;Indus;78015;1041740
2017;12;SC;Indus;104418;804278
2017;12;RS;Indus;34040;812051.7
2017;12;MS;Indus;8751;98523
2017;12;MT;Indus;19526;157699
2017;12;GO;Indus;9589;449845.1
2017;12;DF;Indus;1555;40423
2018;1;RO;Indus;1707;34321.5
2018;1;AC;Indus;639;2980.3
2018;1;AM;Indus;2822;136593.8
2018;1;RR;Indus;464;2306
2018;1;PA;Indus;3833;1085789.9
2018;1;AP;Indus;402;6769.4
2018;1;TO;Indus;1745;25228.1
2018;1;MA;Indus;8114;97350.5
2018;1;PI;Indus;3250;17250
2018;1;CE;Indus;5795;176848.3
2018;1;RN;Indus;1456;102655
2018;1;PB;Indus;4593;127169.4
2018;1;PE;Indus;5163;294201
2018;1;AL;Indus;2472;84388.8
2018;1;SE;Indus;2879;117788.2
2018;1;BA;Indus;14888;776684.1
2018;1;MG;Indus;78781;2569806
2018;1;ES;Indus;13354;317121
2018;1;RJ;Indus;15087;721168.4
2018;1;SP;Indus;104130;3897664.9
2018;1;PR;Indus;77917;1002192.9
2018;1;SC;Indus;104836;792996.5
2018;1;RS;Indus;33847;763479.5
2018;1;MS;Indus;8650;103432.7
2018;1;MT;Indus;19396;151925.1
2018;1;GO;Indus;9597;430135
2018;1;DF;Indus;1552;42858.8
2018;2;RO;Indus;1704;34175.8
2018;2;AC;Indus;636;2292
2018;2;AM;Indus;2819;127207.8
2018;2;RR;Indus;463;2559.8
2018;2;PA;Indus;4059;996917.1
2018;2;AP;Indus;401;6113.9
2018;2;TO;Indus;1741;24598.9
2018;2;MA;Indus;8053;83105.5
2018;2;PI;Indus;3231;14081
2018;2;CE;Indus;5767;182041
2018;2;RN;Indus;1455;93681
2018;2;PB;Indus;4600;113259.4
2018;2;PE;Indus;5137;289426
2018;2;AL;Indus;2486;46350.7
2018;2;SE;Indus;2851;103537.2
2018;2;BA;Indus;14871;714266.1
2018;2;MG;Indus;78594;2424934.7
2018;2;ES;Indus;13318;311357
2018;2;RJ;Indus;15023;676605.9
2018;2;SP;Indus;104780;3951475.1
2018;2;PR;Indus;77667;1016841.6
2018;2;SC;Indus;104960;841403.9
2018;2;RS;Indus;34032;777367.9
2018;2;MS;Indus;8612;96473.1
2018;2;MT;Indus;19349;155453.1
2018;2;GO;Indus;9564;395574
2018;2;DF;Indus;1557;43532.1
2018;3;RO;Indus;1698;38010.6
2018;3;AC;Indus;626;2575.2
2018;3;AM;Indus;2834;142773.8
2018;3;RR;Indus;462;3163.7
2018;3;PA;Indus;4082;1089364.3
2018;3;AP;Indus;399;5914.7
2018;3;TO;Indus;1729;29425.2
2018;3;MA;Indus;8046;105009.2
2018;3;PI;Indus;3168;15799
2018;3;CE;Indus;5750;188265.3
2018;3;RN;Indus;1450;99666
2018;3;PB;Indus;4587;118565.3
2018;3;PE;Indus;5123;306509
2018;3;AL;Indus;2463;62440.7
2018;3;SE;Indus;1482;107038.7
2018;3;BA;Indus;14799;780358
2018;3;MG;Indus;78561;2655333.1
2018;3;ES;Indus;13303;355360
2018;3;RJ;Indus;15074;749641.3
2018;3;SP;Indus;104217;4235006.9
2018;3;PR;Indus;77759;1100370.9
2018;3;SC;Indus;105229;888816.3
2018;3;RS;Indus;33985;852282.2
2018;3;MS;Indus;8600;104883.9
2018;3;MT;Indus;19294;173572.6
2018;3;GO;Indus;9522;444992
2018;3;DF;Indus;1553;42074.4
2018;4;RO;Indus;1676;37588.4
2018;4;AC;Indus;625;2931.9
2018;4;AM;Indus;2810;137867.2
2018;4;RR;Indus;457;2750.4
2018;4;PA;Indus;3975;894631.1
2018;4;AP;Indus;396;6632.1
2018;4;TO;Indus;1711;27701.8
2018;4;MA;Indus;8023;98303.1
2018;4;PI;Indus;3143;15789
2018;4;CE;Indus;5751;201629.6
2018;4;RN;Indus;1454;95586
2018;4;PB;Indus;4585;111157.3
2018;4;PE;Indus;5106;297638
2018;4;AL;Indus;2435;153171.8
2018;4;SE;Indus;1493;103166.1
2018;4;BA;Indus;14754;760949.9
2018;4;MG;Indus;78495;2589960.9
2018;4;ES;Indus;13330;336945
2018;4;RJ;Indus;14999;750957.6
2018;4;SP;Indus;104126;4134608.2
2018;4;PR;Indus;76817;1097777.6
2018;4;SC;Indus;105679;875160.9
2018;4;RS;Indus;33944;839553.6
2018;4;MS;Indus;8599;105662.4
2018;4;MT;Indus;19352;172289.3
2018;4;GO;Indus;9459;451830
2018;4;DF;Indus;1548;45431.3
2018;5;RO;Indus;1685;35091.3
2018;5;AC;Indus;615;3213.4
2018;5;AM;Indus;2792;141522.2
2018;5;RR;Indus;456;1888.7
2018;5;PA;Indus;3958;830914.1
2018;5;AP;Indus;391;6756.3
2018;5;TO;Indus;1697;28763.5
2018;5;MA;Indus;7959;96499.2
2018;5;PI;Indus;3127;17059
2018;5;CE;Indus;5714;206236.6
2018;5;RN;Indus;1450;97891
2018;5;PB;Indus;4599;118516.2
2018;5;PE;Indus;5079;300926
2018;5;AL;Indus;2410;166745.7
2018;5;SE;Indus;1490;100063.9
2018;5;BA;Indus;14734;773601.4
2018;5;MG;Indus;78375;2508369.5
2018;5;ES;Indus;13370;331159
2018;5;RJ;Indus;15139;695267.5
2018;5;SP;Indus;103495;3961239
2018;5;PR;Indus;76110;976188.8
2018;5;SC;Indus;106146;827462.4
2018;5;RS;Indus;33873;827431.6
2018;5;MS;Indus;8609;101231.9
2018;5;MT;Indus;19314;167437.7
2018;5;GO;Indus;9482;447436
2018;5;DF;Indus;1552;41548
2018;6;RO;Indus;1680;37626.2
2018;6;AC;Indus;612;2781.7
2018;6;AM;Indus;2779;126108
2018;6;RR;Indus;457;2221.9
2018;6;PA;Indus;3938;796122.7
2018;6;AP;Indus;390;6934.6
2018;6;TO;Indus;1689;29033.7
2018;6;MA;Indus;7952;100813.2
2018;6;PI;Indus;3149;17603
2018;6;CE;Indus;5678;210956.3
2018;6;RN;Indus;1456;93479
2018;6;PB;Indus;4576;113697.7
2018;6;PE;Indus;5046;296782
2018;6;AL;Indus;2440;163378.7
2018;6;SE;Indus;1486;93391.6
2018;6;BA;Indus;14707;758521.9
2018;6;MG;Indus;78260;2539175.1
2018;6;ES;Indus;13359;313792
2018;6;RJ;Indus;15177;668893
2018;6;SP;Indus;103133;3954501.1
2018;6;PR;Indus;75916;1024358.3
2018;6;SC;Indus;106553;823753.3
2018;6;RS;Indus;33843;794974.7
2018;6;MS;Indus;8585;100313.3
2018;6;MT;Indus;19207;178117.2
2018;6;GO;Indus;9406;457473
2018;6;DF;Indus;1554;40102.6
2018;7;RO;Indus;1686;39809.4
2018;7;AC;Indus;621;3215.9
2018;7;AM;Indus;2749;140517.9
2018;7;RR;Indus;452;1948.4
2018;7;PA;Indus;4038;840707.7
2018;7;AP;Indus;380;7953.4
2018;7;TO;Indus;1684;30306.3
2018;7;MA;Indus;7936;120371.2
2018;7;PI;Indus;3140;17725
2018;7;CE;Indus;5497;212023
2018;7;RN;Indus;1457;101736
2018;7;PB;Indus;4557;125916
2018;7;PE;Indus;5019;302449
2018;7;AL;Indus;2427;178919.7
2018;7;SE;Indus;1498;105351.7
2018;7;BA;Indus;14651;804375
2018;7;MG;Indus;78121;2610536.6
2018;7;ES;Indus;13311;354283
2018;7;RJ;Indus;15150;717365.9
2018;7;SP;Indus;103026;4107706.8
2018;7;PR;Indus;75600;1087685.5
2018;7;SC;Indus;106843;881666.4
2018;7;RS;Indus;33684;882760
2018;7;MS;Indus;8619;106047.1
2018;7;MT;Indus;19307;184079.3
2018;7;GO;Indus;9414;478204
2018;7;DF;Indus;1555;42484.1
2018;8;RO;Indus;1659;40103.5
2018;8;AC;Indus;604;3372.8
2018;8;AM;Indus;2757;149423.7
2018;8;RR;Indus;446;2260.7
2018;8;PA;Indus;4044;800466.5
2018;8;AP;Indus;383;7421.1
2018;8;TO;Indus;1664;32155
2018;8;MA;Indus;7923;120253.9
2018;8;PI;Indus;3073;18869
2018;8;CE;Indus;5424;193429
2018;8;RN;Indus;1447;103677
2018;8;PB;Indus;4537;128437.2
2018;8;PE;Indus;4992;307083
2018;8;AL;Indus;2391;158201.6
2018;8;SE;Indus;1491;106611.8
2018;8;BA;Indus;14617;812443.2
2018;8;MG;Indus;78056;2665047
2018;8;ES;Indus;13391;369342
2018;8;RJ;Indus;14998;698570.3
2018;8;SP;Indus;103000;4181548.7
2018;8;PR;Indus;75263;1113571.1
2018;8;SC;Indus;107168;893900
2018;8;RS;Indus;33597;892343.2
2018;8;MS;Indus;8415;109478.4
2018;8;MT;Indus;19265;187712.3
2018;8;GO;Indus;9412;532978
2018;8;DF;Indus;1557;42624.6
2018;9;RO;Indus;1666;37332.6
2018;9;AC;Indus;587;3098.8
2018;9;AM;Indus;2733;137102.5
2018;9;RR;Indus;440;2197.8
2018;9;PA;Indus;4006;818562.2
2018;9;AP;Indus;382;8831.4
2018;9;TO;Indus;1659;31469.4
2018;9;MA;Indus;7805;110561.7
2018;9;PI;Indus;3083;18365
2018;9;CE;Indus;5370;186727.2
2018;9;RN;Indus;1445;104358
2018;9;PB;Indus;4532;122966.5
2018;9;PE;Indus;4954;302314
2018;9;AL;Indus;2426;151813.4
2018;9;SE;Indus;1489;106601.1
2018;9;BA;Indus;14621;742655
2018;9;MG;Indus;77885;2580478.8
2018;9;ES;Indus;13179;355488
2018;9;RJ;Indus;14949;654483.8
2018;9;SP;Indus;102526;4111728.9
2018;9;PR;Indus;75052;1055069.9
2018;9;SC;Indus;107524;848161.4
2018;9;RS;Indus;33536;816826.8
2018;9;MS;Indus;8349;101515
2018;9;MT;Indus;19223;186848.6
2018;9;GO;Indus;9386;483689
2018;9;DF;Indus;1559;44429.3
2018;10;RO;Indus;1653;41129.5
2018;10;AC;Indus;582;3293.6
2018;10;AM;Indus;2720;147865
2018;10;RR;Indus;440;2509.3
2018;10;PA;Indus;4009;821735.2
2018;10;AP;Indus;379;8382.5
2018;10;TO;Indus;1650;30721.7
2018;10;MA;Indus;7827;120890.6
2018;10;PI;Indus;3019;18539
2018;10;CE;Indus;5307;191716.5
2018;10;RN;Indus;1450;107287
2018;10;PB;Indus;4530;125170.3
2018;10;PE;Indus;4950;324157
2018;10;AL;Indus;2363;179342
2018;10;SE;Indus;1497;103831.6
2018;10;BA;Indus;14595;776630.8
2018;10;MG;Indus;77756;2672363.1
2018;10;ES;Indus;12513;362385
2018;10;RJ;Indus;14946;700724.9
2018;10;SP;Indus;102762;4198149.8
2018;10;PR;Indus;75144;1100118.4
2018;10;SC;Indus;107879;895570.5
2018;10;RS;Indus;33511;843107.1
2018;10;MS;Indus;8307;110155.1
2018;10;MT;Indus;19169;187518.2
2018;10;GO;Indus;9373;505352
2018;10;DF;Indus;1452;47340.9
2018;11;RO;Indus;1639;38788
2018;11;AC;Indus;576;3117.9
2018;11;AM;Indus;2725;136456.1
2018;11;RR;Indus;427;2451.7
2018;11;PA;Indus;4056;804100.4
2018;11;AP;Indus;377;6764.2
2018;11;TO;Indus;1647;27607.8
2018;11;MA;Indus;7720;120520.7
2018;11;PI;Indus;2948;17852
2018;11;CE;Indus;5279;184843.3
2018;11;RN;Indus;1455;106226
2018;11;PB;Indus;4532;126943.4
2018;11;PE;Indus;4942;316924
2018;11;AL;Indus;2317;162055.6
2018;11;SE;Indus;1501;98253.3
2018;11;BA;Indus;14550;792921.6
2018;11;MG;Indus;77582;2628315.9
2018;11;ES;Indus;12435;373233
2018;11;RJ;Indus;14873;697728.7
2018;11;SP;Indus;102430;4171860.1
2018;11;PR;Indus;75034;1079011.8
2018;11;SC;Indus;108229;880216.1
2018;11;RS;Indus;33814;798865.1
2018;11;MS;Indus;8237;110803.6
2018;11;MT;Indus;19075;178675.8
2018;11;GO;Indus;9306;464217
2018;11;DF;Indus;1455;43343.2
2018;12;RO;Indus;1629;36462.9
2018;12;AC;Indus;572;2580.1
2018;12;AM;Indus;2720;119259.1
2018;12;RR;Indus;420;2405
2018;12;PA;Indus;4081;842972.1
2018;12;AP;Indus;370;9226.3
2018;12;TO;Indus;1643;27622.9
2018;12;MA;Indus;7732;123152.2
2018;12;PI;Indus;2890;11205
2018;12;CE;Indus;5254;186389.3
2018;12;RN;Indus;1457;101249
2018;12;PB;Indus;4515;119509.4
2018;12;PE;Indus;4958;318224
2018;12;AL;Indus;2335;160576.5
2018;12;SE;Indus;1506;101834.8
2018;12;BA;Indus;14525;788077.6
2018;12;MG;Indus;77172;2554788.8
2018;12;ES;Indus;12580;363433
2018;12;RJ;Indus;14873;602491.7
2018;12;SP;Indus;102118;3899773.4
2018;12;PR;Indus;74825;1071976.1
2018;12;SC;Indus;108523;802455.7
2018;12;RS;Indus;33856;718997.4
2018;12;MS;Indus;8197;101547.4
2018;12;MT;Indus;19005;162988
2018;12;GO;Indus;9345;493927
2018;12;DF;Indus;1450;36465.5
2019;1;RO;Indus;1618;37489
2019;1;AC;Indus;550;3056.4
2019;1;AM;Indus;2723;135982
2019;1;RR;Indus;417;2171.5
2019;1;PA;Indus;4032;844805
2019;1;AP;Indus;364;8209
2019;1;TO;Indus;1627;25521.4
2019;1;MA;Indus;7716;115225.8
2019;1;PI;Indus;3019;15184.3
2019;1;CE;Indus;5769;171256.5
2019;1;RN;Indus;1463;104575
2019;1;PB;Indus;4495;124454.7
2019;1;PE;Indus;4964;305494.4
2019;1;AL;Indus;2165;164010
2019;1;SE;Indus;1487;100750.4
2019;1;BA;Indus;14534;800239.1
2019;1;MG;Indus;76924;2624616.8
2019;1;ES;Indus;12533;348338.1
2019;1;RJ;Indus;14781;703192.8
2019;1;SP;Indus;101944;3868923.4
2019;1;PR;Indus;74759;1044326.1
2019;1;SC;Indus;108792;825122.1
2019;1;RS;Indus;33763;744671.8
2019;1;MS;Indus;8134;111802.2
2019;1;MT;Indus;18902;164682.8
2019;1;GO;Indus;9283;452488.7
2019;1;DF;Indus;1449;43228
2019;2;RO;Indus;1610;36248.1
2019;2;AC;Indus;337;2559.1
2019;2;AM;Indus;2724;125802
2019;2;RR;Indus;419;2251.2
2019;2;PA;Indus;4031;736773.6
2019;2;AP;Indus;365;8117
2019;2;TO;Indus;1631;27640.7
2019;2;MA;Indus;7681;115687.3
2019;2;PI;Indus;3014;13503.8
2019;2;CE;Indus;5827;228584.4
2019;2;RN;Indus;1405;96378
2019;2;PB;Indus;4478;118750.1
2019;2;PE;Indus;4945;301318.2
2019;2;AL;Indus;2307;115826
2019;2;SE;Indus;1482;86675.4
2019;2;BA;Indus;14339;745054.6
2019;2;MG;Indus;76702;2353200.9
2019;2;ES;Indus;12532;324368.6
2019;2;RJ;Indus;14729;649780.4
2019;2;SP;Indus;101706;3958057.3
2019;2;PR;Indus;74584;1036444.1
2019;2;SC;Indus;108703;882196.2
2019;2;RS;Indus;33737;797519.4
2019;2;MS;Indus;8083;113611.2
2019;2;MT;Indus;18758;162500.8
2019;2;GO;Indus;9268;457316.4
2019;2;DF;Indus;1447;42708
2019;3;RO;Indus;1589;37380.8
2019;3;AC;Indus;281;2916.9
2019;3;AM;Indus;2714;131291
2019;3;RR;Indus;422;2418.2
2019;3;PA;Indus;4015;836275.9
2019;3;AP;Indus;362;7779
2019;3;TO;Indus;1576;30757.3
2019;3;MA;Indus;7782;120763.9
2019;3;PI;Indus;2999;16083.3
2019;3;CE;Indus;5749;191713.5
2019;3;RN;Indus;1349;102979
2019;3;PB;Indus;4468;116969.6
2019;3;PE;Indus;4942;307235.6
2019;3;AL;Indus;2255;119256
2019;3;SE;Indus;1488;86943.8
2019;3;BA;Indus;14358;808796.5
2019;3;MG;Indus;76562;2534463
2019;3;ES;Indus;12546;350723.4
2019;3;RJ;Indus;14711;686676.3
2019;3;SP;Indus;101726;3984284.7
2019;3;PR;Indus;74293;1081778
2019;3;SC;Indus;108972;904471.8
2019;3;RS;Indus;33703;812328.8
2019;3;MS;Indus;8056;112289.5
2019;3;MT;Indus;18714;173902.6
2019;3;GO;Indus;9253;440781.1
2019;3;DF;Indus;1438;42573
2019;4;RO;Indus;1586;36839.8
2019;4;AC;Indus;284;2946.5
2019;4;AM;Indus;2714;137001
2019;4;RR;Indus;415;2178
2019;4;PA;Indus;3967;775883
2019;4;AP;Indus;356;8194
2019;4;TO;Indus;1609;29313.8
2019;4;MA;Indus;7620;104850.2
2019;4;PI;Indus;2967;16277
2019;4;CE;Indus;5870;208567.9
2019;4;RN;Indus;1351;93943
2019;4;PB;Indus;4427;116201.9
2019;4;PE;Indus;4936;309248.2
2019;4;AL;Indus;2290;112980
2019;4;SE;Indus;1490;86064.3
2019;4;BA;Indus;14315;784413.8
2019;4;MG;Indus;76425;2507394.8
2019;4;ES;Indus;12563;332290.5
2019;4;RJ;Indus;14646;668408.8
2019;4;SP;Indus;101759;3986721.5
2019;4;PR;Indus;74380;1098243.1
2019;4;SC;Indus;109312;900389.6
2019;4;RS;Indus;33657;828740.9
2019;4;MS;Indus;8016;113388.8
2019;4;MT;Indus;18632;176011
2019;4;GO;Indus;9277;422268.9
2019;4;DF;Indus;1432;40210
2019;5;RO;Indus;1590;39469.4
2019;5;AC;Indus;281;2588.7
2019;5;AM;Indus;2728;140268
2019;5;RR;Indus;419;2043
2019;5;PA;Indus;4021;840957.7
2019;5;AP;Indus;353;8452
2019;5;TO;Indus;1617;27391.1
2019;5;MA;Indus;7643;123862.4
2019;5;PI;Indus;2990;17178.2
2019;5;CE;Indus;5766;201591.5
2019;5;RN;Indus;1353;100745
2019;5;PB;Indus;4454;124077.7
2019;5;PE;Indus;4927;315809.5
2019;5;AL;Indus;2280;88172
2019;5;SE;Indus;1501;93802.4
2019;5;BA;Indus;14281;831249.9
2019;5;MG;Indus;40765;2533226.2
2019;5;ES;Indus;12590;337871.8
2019;5;RJ;Indus;14644;693317.1
2019;5;SP;Indus;101636;4032657.4
2019;5;PR;Indus;74477;1084953.7
2019;5;SC;Indus;109729;901573.8
2019;5;RS;Indus;33602;847838.5
2019;5;MS;Indus;7934;115402.3
2019;5;MT;Indus;18543;180794
2019;5;GO;Indus;9239;466784.4
2019;5;DF;Indus;1427;45887
2019;6;RO;Indus;1592;36011.2
2019;6;AC;Indus;279;2769.8
2019;6;AM;Indus;2730;128568
2019;6;RR;Indus;418;1658
2019;6;PA;Indus;4073;884233.8
2019;6;AP;Indus;351;8863
2019;6;TO;Indus;1606;28357.9
2019;6;MA;Indus;7537;134820.1
2019;6;PI;Indus;2960;18175.2
2019;6;CE;Indus;5654;201353.2
2019;6;RN;Indus;1354;96138
2019;6;PB;Indus;4447;113013.1
2019;6;PE;Indus;4922;297571.9
2019;6;AL;Indus;2163;53221.3
2019;6;SE;Indus;1502;87131.3
2019;6;BA;Indus;14247;773845.4
2019;6;MG;Indus;34456;2446973
2019;6;ES;Indus;12552;348266.3
2019;6;RJ;Indus;14589;649119.9
2019;6;SP;Indus;101501;3939671.4
2019;6;PR;Indus;74365;1087554.4
2019;6;SC;Indus;109926;857712.1
2019;6;RS;Indus;33601;848682.1
2019;6;MS;Indus;7894;109409.2
2019;6;MT;Indus;18560;174880.6
2019;6;GO;Indus;9236;453021.7
2019;6;DF;Indus;1425;42680
2019;7;RO;Indus;1589;40501.5
2019;7;AC;Indus;283;3372.9
2019;7;AM;Indus;2739;141588
2019;7;RR;Indus;420;1718
2019;7;PA;Indus;4092;927940.8
2019;7;AP;Indus;349;9260
2019;7;TO;Indus;1593;28481.5
2019;7;MA;Indus;7602;137555.4
2019;7;PI;Indus;2967;19081.3
2019;7;CE;Indus;5358;220269.3
2019;7;RN;Indus;1354;100979
2019;7;PB;Indus;4445;120661.1
2019;7;PE;Indus;4910;314032.7
2019;7;AL;Indus;2293;58954
2019;7;SE;Indus;1499;88519.8
2019;7;BA;Indus;14220;798634.3
2019;7;MG;Indus;34584;2541816.3
2019;7;ES;Indus;12537;351610.9
2019;7;RJ;Indus;14542;654646.5
2019;7;SP;Indus;101385;3886075
2019;7;PR;Indus;74203;1121055.4
2019;7;SC;Indus;110359;891760.4
2019;7;RS;Indus;33556;800583.8
2019;7;MS;Indus;7889;110363.1
2019;7;MT;Indus;18502;187789.6
2019;7;GO;Indus;9193;491516.3
2019;7;DF;Indus;1426;46744
2019;8;RO;Indus;1583;38690.1
2019;8;AC;Indus;279;3491.6
2019;8;AM;Indus;2726;150913
2019;8;RR;Indus;418;1579
2019;8;PA;Indus;4067;966712.5
2019;8;AP;Indus;350;9036
2019;8;TO;Indus;1578;25550.3
2019;8;MA;Indus;7605;144242.9
2019;8;PI;Indus;2959;18766.9
2019;8;CE;Indus;5906;208630.7
2019;8;RN;Indus;1356;103592
2019;8;PB;Indus;4438;119426.8
2019;8;PE;Indus;4907;308412.3
2019;8;AL;Indus;2216;62686
