ano;mes;sigla_uf;tipo_consumo;numero_consumidores;consumo
2014;11;TO;Total;;170705
2014;11;MA;Total;;709751
2014;11;PI;Total;;255434
2014;11;CE;Total;;1002098
2014;11;RN;Total;;477528
2014;11;PB;Total;;432384
2014;11;PE;Total;;1155595.4
2014;11;AL;Total;;422006
2014;11;SE;Total;;318516
2014;11;BA;Total;;2146305
2014;11;MG;Total;;4689444
2014;11;ES;Total;;929947
2014;11;RJ;Total;;3456686
2014;11;SP;Total;;11892033
2014;11;PR;Total;;2683095
2014;11;SC;Total;;2055521
2014;11;RS;Total;;2526220
2014;11;MS;Total;;488993
2014;11;MT;Total;;726365
2014;11;GO;Total;;1220459
2014;11;DF;Total;;600090
2014;12;RO;Total;;258822
2014;12;AC;Total;;79434
2014;12;AM;Total;;528333
2014;12;RR;Total;;74493
2014;12;PA;Total;;1616524
2014;12;AP;Total;;89071
2014;12;TO;Total;;169456
2014;12;MA;Total;;689738
2014;12;PI;Total;;272628
2014;12;CE;Total;;959696
2014;12;RN;Total;;475334
2014;12;PB;Total;;421002
2014;12;PE;Total;;1177071
2014;12;AL;Total;;449320
2014;12;SE;Total;;323207
2014;12;BA;Total;;2091206
2014;12;MG;Total;;4327218
2014;12;ES;Total;;916695
2014;12;RJ;Total;;3482597
2014;12;SP;Total;;11372078
2014;12;PR;Total;;2617083
2014;12;SC;Total;;1995312
2014;12;RS;Total;;2654190
2014;12;MS;Total;;470924
2014;12;MT;Total;;669071
2014;12;GO;Total;;1100654
2014;12;DF;Total;;557150
2015;1;RO;Total;;244764
2015;1;AC;Total;;73649
2015;1;AM;Total;;524542
2015;1;RR;Total;;74457
2015;1;PA;Total;;1559811.9
2015;1;AP;Total;;88130
2015;1;TO;Total;;155304
2015;1;MA;Total;;681792
2015;1;PI;Total;;273383
2015;1;CE;Total;;966140
2015;1;RN;Total;;476314
2015;1;PB;Total;;442275
2015;1;PE;Total;;1193798.6
2015;1;AL;Total;;433782
2015;1;SE;Total;;351789
2015;1;BA;Total;;2086183.7
2015;1;MG;Total;;4490375.8
2015;1;ES;Total;;1012049
2015;1;RJ;Total;;3959162.5
2015;1;SP;Total;;11481676
2015;1;PR;Total;;2554074
2015;1;SC;Total;;2057739
2015;1;RS;Total;;2718925.3
2015;1;MS;Total;;486630
2015;1;MT;Total;;619885
2015;1;GO;Total;;1188181.8
2015;1;DF;Total;;563154
2015;2;RO;Total;;230287
2015;2;AC;Total;;70855
2015;2;AM;Total;;485964
2015;2;RR;Total;;66881
2015;2;PA;Total;;1479743
2015;2;AP;Total;;84111
2015;2;TO;Total;;147612
2015;2;MA;Total;;647871
2015;2;PI;Total;;250743
2015;2;CE;Total;;964966
2015;2;RN;Total;;459276
2015;2;PB;Total;;444521
2015;2;PE;Total;;1185833.2
2015;2;AL;Total;;384767
2015;2;SE;Total;;339156
2015;2;BA;Total;;2012148.6
2015;2;MG;Total;;4590876.5
2015;2;ES;Total;;965446
2015;2;RJ;Total;;3806013.3
2015;2;SP;Total;;11507491
2015;2;PR;Total;;2680958
2015;2;SC;Total;;2171981
2015;2;RS;Total;;2812330.3
2015;2;MS;Total;;477913
2015;2;MT;Total;;634099
2015;2;GO;Total;;1265098.4
2015;2;DF;Total;;552325
2015;3;RO;Total;;242428
2015;3;AC;Total;;77460
2015;3;AM;Total;;517260
2015;3;RR;Total;;76847
2015;3;PA;Total;;1556078
2015;3;AP;Total;;79258
2015;3;TO;Total;;160019
2015;3;MA;Total;;686420
2015;3;PI;Total;;253029
2015;3;CE;Total;;901727
2015;3;RN;Total;;465932
2015;3;PB;Total;;449463
2015;3;PE;Total;;1195464
2015;3;AL;Total;;423939
2015;3;SE;Total;;345076
2015;3;BA;Total;;2120682.1
2015;3;MG;Total;;4307554.7
2015;3;ES;Total;;991973
2015;3;RJ;Total;;3819182.7
2015;3;SP;Total;;11031343
2015;3;PR;Total;;2526254
2015;3;SC;Total;;2041595
2015;3;RS;Total;;2711005
2015;3;MS;Total;;473577
2015;3;MT;Total;;666828
2015;3;GO;Total;;1113502.9
2015;3;DF;Total;;525067
2015;4;RO;Total;;247535
2015;4;AC;Total;;79023
2015;4;AM;Total;;508045
2015;4;RR;Total;;72466
2015;4;PA;Total;;1491414
2015;4;AP;Total;;82070
2015;4;TO;Total;;166325
2015;4;MA;Total;;581368
2015;4;PI;Total;;251851
2015;4;CE;Total;;904228
2015;4;RN;Total;;454406
2015;4;PB;Total;;441425
2015;4;PE;Total;;1190399
2015;4;AL;Total;;427810
2015;4;SE;Total;;342466
2015;4;BA;Total;;2077299.8
2015;4;MG;Total;;4463240.9
2015;4;ES;Total;;945709
2015;4;RJ;Total;;3535738.1
2015;4;SP;Total;;11270450
2015;4;PR;Total;;2569563
2015;4;SC;Total;;2036834
2015;4;RS;Total;;2629654.6
2015;4;MS;Total;;465487
2015;4;MT;Total;;665591
2015;4;GO;Total;;1151691.8
2015;4;DF;Total;;544580
2015;5;RO;Total;;240618
2015;5;AC;Total;;75929
2015;5;AM;Total;;509000
2015;5;RR;Total;;67716
2015;5;PA;Total;;1579224
2015;5;AP;Total;;80702
2015;5;TO;Total;;165223
2015;5;MA;Total;;519306
2015;5;PI;Total;;261748
2015;5;CE;Total;;944587
2015;5;RN;Total;;470344
2015;5;PB;Total;;430672
2015;5;PE;Total;;1234282.6
2015;5;AL;Total;;401446
2015;5;SE;Total;;322296
2015;5;BA;Total;;2069074.4
2015;5;MG;Total;;4307339.6
2015;5;ES;Total;;909766
2015;5;RJ;Total;;3326824.5
2015;5;SP;Total;;10752521.5
2015;5;PR;Total;;2422206
2015;5;SC;Total;;1891662
2015;5;RS;Total;;2369742.3
2015;5;MS;Total;;423792
2015;5;MT;Total;;640416
2015;5;GO;Total;;1238878.5
2015;5;DF;Total;;547046
2015;6;RO;Total;;249976
2015;6;AC;Total;;78707
2015;6;AM;Total;;504937
2015;6;RR;Total;;64979
2015;6;PA;Total;;1533671
2015;6;AP;Total;;83404
2015;6;TO;Total;;177364
2015;6;MA;Total;;532190
2015;6;PI;Total;;267085
2015;6;CE;Total;;942599
2015;6;RN;Total;;460108
2015;6;PB;Total;;415013
2015;6;PE;Total;;1156175.4
2015;6;AL;Total;;401050
2015;6;SE;Total;;305600
2015;6;BA;Total;;1955895.1
2015;6;MG;Total;;4318477.6
2015;6;ES;Total;;875898
2015;6;RJ;Total;;3171546
2015;6;SP;Total;;10386669
2015;6;PR;Total;;2394799
2015;6;SC;Total;;1860777
2015;6;RS;Total;;2312310
2015;6;MS;Total;;399567
2015;6;MT;Total;;654879
2015;6;GO;Total;;1218862.7
2015;6;DF;Total;;541127
2015;7;RO;Total;;247241
2015;7;AC;Total;;80557
2015;7;AM;Total;;530012
2015;7;RR;Total;;68119
2015;7;PA;Total;;1648153
2015;7;AP;Total;;85614
2015;7;TO;Total;;173944
2015;7;MA;Total;;527012
2015;7;PI;Total;;271404
2015;7;CE;Total;;910506
2015;7;RN;Total;;436790
2015;7;PB;Total;;405013
2015;7;PE;Total;;1085147.2
2015;7;AL;Total;;389205
2015;7;SE;Total;;294969
2015;7;BA;Total;;1895443.3
2015;7;MG;Total;;4234924.5
2015;7;ES;Total;;881198
2015;7;RJ;Total;;3101487
2015;7;SP;Total;;10315312
2015;7;PR;Total;;2384649
2015;7;SC;Total;;1771310
2015;7;RS;Total;;2290581
2015;7;MS;Total;;394509
2015;7;MT;Total;;661650
2015;7;GO;Total;;1204974.4
2015;7;DF;Total;;526719
2015;8;RO;Total;;256387
2015;8;AC;Total;;85781
2015;8;AM;Total;;558743
2015;8;RR;Total;;68717.5
2015;8;PA;Total;;1650360
2015;8;AP;Total;;88942
2015;8;TO;Total;;183047
2015;8;MA;Total;;560779
2015;8;PI;Total;;277065
2015;8;CE;Total;;948245
2015;8;RN;Total;;440534
2015;8;PB;Total;;421405
2015;8;PE;Total;;1082377
2015;8;AL;Total;;383573
2015;8;SE;Total;;294801
2015;8;BA;Total;;1925103.3
2015;8;MG;Total;;4403513.2
2015;8;ES;Total;;892164
2015;8;RJ;Total;;3204603
2015;8;SP;Total;;10584714
2015;8;PR;Total;;2437625
2015;8;SC;Total;;1876764
2015;8;RS;Total;;2334154.5
2015;8;MS;Total;;403744
2015;8;MT;Total;;687261
2015;8;GO;Total;;1265808.6
2015;8;DF;Total;;542474
2015;9;RO;Total;;274622
2015;9;AC;Total;;86498
2015;9;AM;Total;;571653
2015;9;RR;Total;;77919
2015;9;PA;Total;;1663930
2015;9;AP;Total;;93512
2015;9;TO;Total;;196310
2015;9;MA;Total;;572763
2015;9;PI;Total;;289127
2015;9;CE;Total;;939268
2015;9;RN;Total;;447152
2015;9;PB;Total;;435654
2015;9;PE;Total;;1108803.7
2015;9;AL;Total;;395306
2015;9;SE;Total;;303139
2015;9;BA;Total;;1894250
2015;9;MG;Total;;4433693.2
2015;9;ES;Total;;878520
2015;9;RJ;Total;;3093498.8
2015;9;SP;Total;;10513696
2015;9;PR;Total;;2436549.4
2015;9;SC;Total;;1800934
2015;9;RS;Total;;2256526
2015;9;MS;Total;;441157
2015;9;MT;Total;;739218
2015;9;GO;Total;;1338501.6
2015;9;DF;Total;;559449
2015;10;RO;Total;;274426
2015;10;AC;Total;;87334
2015;10;AM;Total;;603861
2015;10;RR;Total;;87201
2015;10;PA;Total;;1711081
2015;10;AP;Total;;91057
2015;10;TO;Total;;195052
2015;10;MA;Total;;581229
2015;10;PI;Total;;293789
2015;10;CE;Total;;953910
2015;10;RN;Total;;461981
2015;10;PB;Total;;432781
2015;10;PE;Total;;1161919.7
2015;10;AL;Total;;421944
2015;10;SE;Total;;315159
2015;10;BA;Total;;2011883.1
2015;10;MG;Total;;4504864.3
2015;10;ES;Total;;936899
2015;10;RJ;Total;;3330141
2015;10;SP;Total;;11042641.6
2015;10;PR;Total;;2482648.6
2015;10;SC;Total;;1847035
2015;10;RS;Total;;2231655.2
2015;10;MS;Total;;459752
2015;10;MT;Total;;744850
2015;10;GO;Total;;1419854.1
2015;10;DF;Total;;591717
2015;11;RO;Total;;262361
2015;11;AC;Total;;87299
2015;11;AM;Total;;538961
2015;11;RR;Total;;79968
2015;11;PA;Total;;1711846
2015;11;AP;Total;;100738
2015;11;TO;Total;;176935
2015;11;MA;Total;;570925
2015;11;PI;Total;;302313
2015;11;CE;Total;;984712
2015;11;RN;Total;;466736
2015;11;PB;Total;;439685
2015;11;PE;Total;;1151431.5
2015;11;AL;Total;;413527
2015;11;SE;Total;;313364
2015;11;BA;Total;;2012012.3
2015;11;MG;Total;;4533535.7
2015;11;ES;Total;;863046
2015;11;RJ;Total;;3398824.4
2015;11;SP;Total;;11041426
2015;11;PR;Total;;2495991.6
2015;11;SC;Total;;1881123
2015;11;RS;Total;;2259580.9
2015;11;MS;Total;;466835
2015;11;MT;Total;;705889
2015;11;GO;Total;;1378814.9
2015;11;DF;Total;;586975
2015;12;RO;Total;;262404
2015;12;AC;Total;;90645
2015;12;AM;Total;;504238
2015;12;RR;Total;;77761
2015;12;PA;Total;;1751783
2015;12;AP;Total;;98183
2015;12;TO;Total;;177620
2015;12;MA;Total;;576143
2015;12;PI;Total;;301549
2015;12;CE;Total;;964838
2015;12;RN;Total;;477028
2015;12;PB;Total;;421635
2015;12;PE;Total;;1209239.7
2015;12;AL;Total;;434131
2015;12;SE;Total;;318940
2015;12;BA;Total;;2089120.6
2015;12;MG;Total;;4228408
2015;12;ES;Total;;862263
2015;12;RJ;Total;;3381918.9
2015;12;SP;Total;;10886792
2015;12;PR;Total;;2475701
2015;12;SC;Total;;1810973
2015;12;RS;Total;;2318117.2
2015;12;MS;Total;;444863
2015;12;MT;Total;;691676
2015;12;GO;Total;;1246621.9
2015;12;DF;Total;;567368
2016;1;RO;Total;;238440
2016;1;AC;Total;;81384
2016;1;AM;Total;;509002
2016;1;RR;Total;;72024
2016;1;PA;Total;;1592424
2016;1;AP;Total;;89831
2016;1;TO;Total;;151612
2016;1;MA;Total;;528069
2016;1;PI;Total;;265941
2016;1;CE;Total;;954361
2016;1;RN;Total;;461199
2016;1;PB;Total;;430324
2016;1;PE;Total;;1147570.1
2016;1;AL;Total;;417484
2016;1;SE;Total;;324420
2016;1;BA;Total;;2005205
2016;1;MG;Total;;4301269
2016;1;ES;Total;;807264
2016;1;RJ;Total;;3727729.7
2016;1;SP;Total;;10477738
2016;1;PR;Total;;2413368.9
2016;1;SC;Total;;1980442
2016;1;RS;Total;;2584580.4
2016;1;MS;Total;;448502
2016;1;MT;Total;;623158
2016;1;GO;Total;;1220168
2016;1;DF;Total;;547391
2016;2;RO;Total;;240311
2016;2;AC;Total;;81581
2016;2;AM;Total;;490478
2016;2;RR;Total;;75122
2016;2;PA;Total;;1570769.6
2016;2;AP;Total;;86789
2016;2;TO;Total;;163748
2016;2;MA;Total;;530313
2016;2;PI;Total;;241265
2016;2;CE;Total;;907792
2016;2;RN;Total;;439684
2016;2;PB;Total;;418811
2016;2;PE;Total;;1116616.9
2016;2;AL;Total;;392439
2016;2;SE;Total;;318336
2016;2;BA;Total;;1912580
2016;2;MG;Total;;4340956
2016;2;ES;Total;;893867
2016;2;RJ;Total;;3524041
2016;2;SP;Total;;10736196
2016;2;PR;Total;;2591840.8
2016;2;SC;Total;;2081694
2016;2;RS;Total;;2733442.7
2016;2;MS;Total;;461606
2016;2;MT;Total;;656234
2016;2;GO;Total;;1203565.5
2016;2;DF;Total;;517258
2016;3;RO;Total;;249848
2016;3;AC;Total;;87242
2016;3;AM;Total;;504398
2016;3;RR;Total;;82944
2016;3;PA;Total;;1658525
2016;3;AP;Total;;88960
2016;3;TO;Total;;191801
2016;3;MA;Total;;551328
2016;3;PI;Total;;266071
2016;3;CE;Total;;959585
2016;3;RN;Total;;461166
2016;3;PB;Total;;441530
2016;3;PE;Total;;1209335.5
2016;3;AL;Total;;426875
2016;3;SE;Total;;331494
2016;3;BA;Total;;2144824
2016;3;MG;Total;;4303480
2016;3;ES;Total;;926756
2016;3;RJ;Total;;3600511.6
2016;3;SP;Total;;10780606
2016;3;PR;Total;;2545457.6
2016;3;SC;Total;;2018153
2016;3;RS;Total;;2696377
2016;3;MS;Total;;468871
2016;3;MT;Total;;692601
2016;3;GO;Total;;1210771.5
2016;3;DF;Total;;545403
2016;4;RO;Total;;243650
2016;4;AC;Total;;83786
2016;4;AM;Total;;485366
2016;4;RR;Total;;77185
2016;4;PA;Total;;1570401
2016;4;AP;Total;;87303
2016;4;TO;Total;;179580
2016;4;MA;Total;;557051
2016;4;PI;Total;;259448
2016;4;CE;Total;;982875
2016;4;RN;Total;;463977
2016;4;PB;Total;;436467
2016;4;PE;Total;;1206262.7
2016;4;AL;Total;;380810
2016;4;SE;Total;;318932
2016;4;BA;Total;;2003056
2016;4;MG;Total;;4667026
2016;4;ES;Total;;900365
2016;4;RJ;Total;;3642531.2
2016;4;SP;Total;;11310303
2016;4;PR;Total;;2648076.9
2016;4;SC;Total;;2111424
2016;4;RS;Total;;2566665.6
2016;4;MS;Total;;480899
2016;4;MT;Total;;708787
2016;4;GO;Total;;1326183.7
2016;4;DF;Total;;571009
2016;5;RO;Total;;240798
2016;5;AC;Total;;82541
2016;5;AM;Total;;485827
2016;5;RR;Total;;72095
2016;5;PA;Total;;1694585
2016;5;AP;Total;;89705
2016;5;TO;Total;;196896
2016;5;MA;Total;;564976
2016;5;PI;Total;;280490
2016;5;CE;Total;;1008021
2016;5;RN;Total;;461676
2016;5;PB;Total;;427548
2016;5;PE;Total;;1199732.3
2016;5;AL;Total;;414658
2016;5;SE;Total;;312118
2016;5;BA;Total;;2052298.6
2016;5;MG;Total;;4538198
2016;5;ES;Total;;857446
2016;5;RJ;Total;;3327946.2
2016;5;SP;Total;;10579537
2016;5;PR;Total;;2487965.5
2016;5;SC;Total;;1933793
2016;5;RS;Total;;2437728.3
2016;5;MS;Total;;432614
2016;5;MT;Total;;661121
2016;5;GO;Total;;1263419.7
2016;5;DF;Total;;544939
2016;6;RO;Total;;236197
2016;6;AC;Total;;78918
2016;6;AM;Total;;489546
2016;6;RR;Total;;68886
2016;6;PA;Total;;1661579
2016;6;AP;Total;;90332
2016;6;TO;Total;;193368
2016;6;MA;Total;;563658
2016;6;PI;Total;;283536
2016;6;CE;Total;;1054048
2016;6;RN;Total;;455703
2016;6;PB;Total;;424316
2016;6;PE;Total;;1143090.9
2016;6;AL;Total;;379631
2016;6;SE;Total;;303511
2016;6;BA;Total;;1988550.9
2016;6;MG;Total;;4641623
2016;6;ES;Total;;754158
2016;6;RJ;Total;;3024187.9
2016;6;SP;Total;;10231620
2016;6;PR;Total;;2395877.1
2016;6;SC;Total;;1865378
2016;6;RS;Total;;2382880.7
2016;6;MS;Total;;388727
2016;6;MT;Total;;650785
2016;6;GO;Total;;1258903.8
2016;6;DF;Total;;541398
2016;7;RO;Total;;240150
2016;7;AC;Total;;80393
2016;7;AM;Total;;511318
2016;7;RR;Total;;66836
2016;7;PA;Total;;1730933
2016;7;AP;Total;;92213
2016;7;TO;Total;;179014
2016;7;MA;Total;;560858
2016;7;PI;Total;;272627
2016;7;CE;Total;;1039477
2016;7;RN;Total;;455191
2016;7;PB;Total;;429311
2016;7;PE;Total;;1112561.9
2016;7;AL;Total;;394384
2016;7;SE;Total;;301680
2016;7;BA;Total;;1897585.9
2016;7;MG;Total;;4402989
2016;7;ES;Total;;758488
2016;7;RJ;Total;;2930817.4
2016;7;SP;Total;;10296693
2016;7;PR;Total;;2393107
2016;7;SC;Total;;1887575
2016;7;RS;Total;;2384757.9
2016;7;MS;Total;;384434
2016;7;MT;Total;;659836
2016;7;GO;Total;;1269894.8
2016;7;DF;Total;;522116
2016;8;RO;Total;;257792
2016;8;AC;Total;;88980
2016;8;AM;Total;;499234
2016;8;RR;Total;;85097
2016;8;PA;Total;;1720521
2016;8;AP;Total;;94404
2016;8;TO;Total;;186587
2016;8;MA;Total;;568189
2016;8;PI;Total;;292150
2016;8;CE;Total;;1013589
2016;8;RN;Total;;462449
2016;8;PB;Total;;415382
2016;8;PE;Total;;1121990.2
2016;8;AL;Total;;402411
2016;8;SE;Total;;302970
2016;8;BA;Total;;1939835
2016;8;MG;Total;;4549837
2016;8;ES;Total;;746928
2016;8;RJ;Total;;3105099.8
2016;8;SP;Total;;10309737
2016;8;PR;Total;;2384019.8
2016;8;SC;Total;;1888309
2016;8;RS;Total;;2337468
2016;8;MS;Total;;416066
2016;8;MT;Total;;702379
2016;8;GO;Total;;1273859.5
2016;8;DF;Total;;528651
2016;9;RO;Total;;245969
2016;9;AC;Total;;84134
2016;9;AM;Total;;507842
2016;9;RR;Total;;75884
2016;9;PA;Total;;1709671
2016;9;AP;Total;;99946
2016;9;TO;Total;;195715
2016;9;MA;Total;;615120
2016;9;PI;Total;;302995
2016;9;CE;Total;;1006298
2016;9;RN;Total;;471179
2016;9;PB;Total;;439668
2016;9;PE;Total;;1120880.9
2016;9;AL;Total;;403866
2016;9;SE;Total;;308145
2016;9;BA;Total;;1955652
2016;9;MG;Total;;4715825
2016;9;ES;Total;;797596
2016;9;RJ;Total;;3153057
2016;9;SP;Total;;10572897
2016;9;PR;Total;;2384015.4
2016;9;SC;Total;;1892943
2016;9;RS;Total;;2310765.1
2016;9;MS;Total;;416888
2016;9;MT;Total;;688823
2016;9;GO;Total;;1309765.5
2016;9;DF;Total;;559520
2016;10;RO;Total;;253212
2016;10;AC;Total;;87305
2016;10;AM;Total;;516974
2016;10;RR;Total;;79239
2016;10;PA;Total;;1726800
2016;10;AP;Total;;98303
2016;10;TO;Total;;184697
2016;10;MA;Total;;585538
2016;10;PI;Total;;296038
2016;10;CE;Total;;991681
2016;10;RN;Total;;478086
2016;10;PB;Total;;436770
2016;10;PE;Total;;1181469
2016;10;AL;Total;;412677
2016;10;SE;Total;;309480
2016;10;BA;Total;;1989559
2016;10;MG;Total;;4618801
2016;10;ES;Total;;806660
2016;10;RJ;Total;;3235420.9
2016;10;SP;Total;;10486686
2016;10;PR;Total;;2371816.6
2016;10;SC;Total;;1856306
2016;10;RS;Total;;2224262.6
2016;10;MS;Total;;435807
2016;10;MT;Total;;686056
2016;10;GO;Total;;1302076.1
2016;10;DF;Total;;546122
2016;11;RO;Total;;253243
2016;11;AC;Total;;88311
2016;11;AM;Total;;546929
2016;11;RR;Total;;79741
2016;11;PA;Total;;1698436
2016;11;AP;Total;;102870
2016;11;TO;Total;;184461
2016;11;MA;Total;;609230
2016;11;PI;Total;;318946
2016;11;CE;Total;;998315
2016;11;RN;Total;;486808
2016;11;PB;Total;;443648
2016;11;PE;Total;;1199775.9
2016;11;AL;Total;;420779
2016;11;SE;Total;;328619
2016;11;BA;Total;;2012128
2016;11;MG;Total;;4619249
2016;11;ES;Total;;792870
2016;11;RJ;Total;;3262119.5
2016;11;SP;Total;;10687240
2016;11;PR;Total;;2488769.7
2016;11;SC;Total;;1918403
2016;11;RS;Total;;2283125.3
2016;11;MS;Total;;455027
2016;11;MT;Total;;667997
2016;11;GO;Total;;1267799.7
2016;11;DF;Total;;539409
2016;12;RO;Total;;244761
2016;12;AC;Total;;89670
2016;12;AM;Total;;443651
2016;12;RR;Total;;80047
2016;12;PA;Total;;1774099
2016;12;AP;Total;;93740
2016;12;TO;Total;;170591
2016;12;MA;Total;;589256
2016;12;PI;Total;;301204
2016;12;CE;Total;;997808
2016;12;RN;Total;;491418
2016;12;PB;Total;;445429
2016;12;PE;Total;;1236798.6
2016;12;AL;Total;;434492
2016;12;SE;Total;;323824
2016;12;BA;Total;;2044138.9
2016;12;MG;Total;;4402963
2016;12;ES;Total;;794011
2016;12;RJ;Total;;3369976.9
2016;12;SP;Total;;10701418
2016;12;PR;Total;;2493576
2016;12;SC;Total;;1872287
2016;12;RS;Total;;2579006.4
2016;12;MS;Total;;456702
2016;12;MT;Total;;630231
2016;12;GO;Total;;1172245.2
2016;12;DF;Total;;547451
2017;1;RO;Total;;233549
2017;1;AC;Total;;86061
2017;1;AM;Total;;474419
2017;1;RR;Total;;73265
2017;1;PA;Total;;1650619
2017;1;AP;Total;;85158
2017;1;TO;Total;;165134
2017;1;MA;Total;;533998
2017;1;PI;Total;;279492
2017;1;CE;Total;;940311
2017;1;RN;Total;;473720
2017;1;PB;Total;;463293
2017;1;PE;Total;;1181524.4
2017;1;AL;Total;;427887
2017;1;SE;Total;;324932
2017;1;BA;Total;;2080947.9
2017;1;MG;Total;;4444518.5
2017;1;ES;Total;;863229
2017;1;RJ;Total;;3708164.7
2017;1;SP;Total;;10670245
2017;1;PR;Total;;2517644.2
2017;1;SC;Total;;2106360
2017;1;RS;Total;;2683442.1
2017;1;MS;Total;;479908
2017;1;MT;Total;;628327
2017;1;GO;Total;;1264789.7
2017;1;DF;Total;;528225
2017;2;RO;Total;;225403
2017;2;AC;Total;;79907
2017;2;AM;Total;;439419
2017;2;RR;Total;;68655
2017;2;PA;Total;;1507222
2017;2;AP;Total;;77343
2017;2;TO;Total;;154680
2017;2;MA;Total;;509151
2017;2;PI;Total;;254282
2017;2;CE;Total;;898841.4
2017;2;RN;Total;;460764
2017;2;PB;Total;;414222
2017;2;PE;Total;;1171701.4
2017;2;AL;Total;;393159
2017;2;SE;Total;;311415
2017;2;BA;Total;;1927898
2017;2;MG;Total;;4528533.4
2017;2;ES;Total;;844460
2017;2;RJ;Total;;3587150.7
2017;2;SP;Total;;10623763
2017;2;PR;Total;;2621158.6
2017;2;SC;Total;;2192944
2017;2;RS;Total;;2706643
2017;2;MS;Total;;468162
2017;2;MT;Total;;657465
2017;2;GO;Total;;1193990
2017;2;DF;Total;;518055
2017;3;RO;Total;;246144
2017;3;AC;Total;;85592
2017;3;AM;Total;;476521
2017;3;RR;Total;;78491
2017;3;PA;Total;;1651561
2017;3;AP;Total;;78699
2017;3;TO;Total;;178456
2017;3;MA;Total;;537996
2017;3;PI;Total;;265997
2017;3;CE;Total;;904027
2017;3;RN;Total;;475026
2017;3;PB;Total;;462956
2017;3;PE;Total;;1253395.3
2017;3;AL;Total;;454024
2017;3;SE;Total;;332415
2017;3;BA;Total;;2103181.2
2017;3;MG;Total;;4444534.7
2017;3;ES;Total;;873491
2017;3;RJ;Total;;3797915.2
2017;3;SP;Total;;11056750
2017;3;PR;Total;;2705931.6
2017;3;SC;Total;;2282849
2017;3;RS;Total;;2856375.7
2017;3;MS;Total;;513131
2017;3;MT;Total;;706312
2017;3;GO;Total;;1226113.4
2017;3;DF;Total;;497709
2017;4;RO;Total;;234192
2017;4;AC;Total;;84410
2017;4;AM;Total;;455630
2017;4;RR;Total;;70774
2017;4;PA;Total;;1621941
2017;4;AP;Total;;79393
2017;4;TO;Total;;174709
2017;4;MA;Total;;536822
2017;4;PI;Total;;257715
2017;4;CE;Total;;909923
2017;4;RN;Total;;466269
2017;4;PB;Total;;437615
2017;4;PE;Total;;1199923.3
2017;4;AL;Total;;413951
2017;4;SE;Total;;320254
2017;4;BA;Total;;2018858.3
2017;4;MG;Total;;4645865.9
2017;4;ES;Total;;848699
2017;4;RJ;Total;;3285943.4
2017;4;SP;Total;;11097089
2017;4;PR;Total;;2685501.4
2017;4;SC;Total;;2016226
2017;4;RS;Total;;2574112.3
2017;4;MS;Total;;473843
2017;4;MT;Total;;698378
2017;4;GO;Total;;1291812.6
2017;4;DF;Total;;530581
2017;5;RO;Total;;260681
2017;5;AC;Total;;88816
2017;5;AM;Total;;489485
2017;5;RR;Total;;75224
2017;5;PA;Total;;1735778
2017;5;AP;Total;;90378
2017;5;TO;Total;;194091
2017;5;MA;Total;;543473
2017;5;PI;Total;;288441
2017;5;CE;Total;;947928
2017;5;RN;Total;;480071
2017;5;PB;Total;;435732
2017;5;PE;Total;;1197707.1
2017;5;AL;Total;;401121
2017;5;SE;Total;;312519
2017;5;BA;Total;;2065445.9
2017;5;MG;Total;;4420911
2017;5;ES;Total;;812069
2017;5;RJ;Total;;3134241
2017;5;SP;Total;;10518038
2017;5;PR;Total;;2449021
2017;5;SC;Total;;1894207
2017;5;RS;Total;;2347968.2
2017;5;MS;Total;;440353
2017;5;MT;Total;;709430
2017;5;GO;Total;;1296381.1
2017;5;DF;Total;;525176
2017;6;RO;Total;;255041
2017;6;AC;Total;;86505
2017;6;AM;Total;;494611
2017;6;RR;Total;;70145
2017;6;PA;Total;;1695798
2017;6;AP;Total;;89052
2017;6;TO;Total;;200692
2017;6;MA;Total;;558638
2017;6;PI;Total;;289846
2017;6;CE;Total;;960183.9
2017;6;RN;Total;;469402
2017;6;PB;Total;;435713
2017;6;PE;Total;;1144438.1
2017;6;AL;Total;;400813
2017;6;SE;Total;;293722
2017;6;BA;Total;;2039101.9
2017;6;MG;Total;;4550751
2017;6;ES;Total;;792786
2017;6;RJ;Total;;2966468
2017;6;SP;Total;;10549509.2
2017;6;PR;Total;;2484284.8
2017;6;SC;Total;;1945023
2017;6;RS;Total;;2375668.4
2017;6;MS;Total;;426459
2017;6;MT;Total;;713467
2017;6;GO;Total;;1292481.7
2017;6;DF;Total;;533665
2017;7;RO;Total;;247976
2017;7;AC;Total;;87019
2017;7;AM;Total;;489740
2017;7;RR;Total;;67137
2017;7;PA;Total;;1724334
2017;7;AP;Total;;86381
2017;7;TO;Total;;179521
2017;7;MA;Total;;557027
2017;7;PI;Total;;276474
2017;7;CE;Total;;940416
2017;7;RN;Total;;439747
2017;7;PB;Total;;410456
2017;7;PE;Total;;1104780.5
2017;7;AL;Total;;392453
2017;7;SE;Total;;283428
2017;7;BA;Total;;1977196.7
2017;7;MG;Total;;4452092.2
2017;7;ES;Total;;733724
2017;7;RJ;Total;;2870511.5
2017;7;SP;Total;;10436004
2017;7;PR;Total;;2443806.9
2017;7;SC;Total;;1937357
2017;7;RS;Total;;2369975.3
2017;7;MS;Total;;405929
2017;7;MT;Total;;693316
2017;7;GO;Total;;1270414.4
